"","track_id","artist_name","title","loudness","tempo","time_signature","key","mode","duration","song_hotttnesss","year","popular"
"11761","TRAUDIU128F933AD92","Ben Sidran","Blowin' In the Wind",-17.336,68.479,5,5,1,307.80036,0.22154866,2009,0
"11742","TRAUCJF12903D080F2","Connemara Stone Company","Dragonfly",-7.179,123.36,4,2,1,192.10404,0.219906685,0,0
"1490","TRACXQB128F42A7FA1","The Grease Band","Laughed At The Judge",-16.021,123.891,4,6,1,325.25016,0.219482172,0,0
"1965","TRADMRP128F147CBF6","Rishi Rich","Come Here Feat. Jay Sean",-4.736,107.011,4,4,0,201.92608,0.217726202,2006,0
"128","TRAAJEK128F422F55A","Jupiter Rising","They Say (Album)",-5.913,119.979,4,0,0,193.4624,0.215080319,2007,0
"239","TRAASSO12903CDD2FF","Ultraviolence","Murder Academy",-10.57,210.47,4,1,1,303.04608,0.215080319,1995,0
"676","TRABDSK128F42443F1","Story Of The Year","Swallow The Knife (Live) (Segue)",-7.626,100.032,4,6,1,75.57179,0.215080319,2005,0
"790","TRABNIQ128F4261298","Brooke Valentine","Taste Of Dis (Explicit Version)",-6.825,111.936,4,1,1,261.53751,0.215080319,2005,0
"1213","TRACAMS128F9307856","Eliane Elias","No More Blues (Chega de Saudade)",-24.83,95.111,3,5,1,326.42567,0.215080319,1992,0
"1242","TRACCLY12903CDD7C4","Ultraviolence","I Destructor (Lenny Dee Mix)",-9.249,174.57,4,1,1,367.41179,0.215080319,0,0
"1380","TRACNXS128F93395BA","Ten Years After","Victim Of Circumstance",-11.814,128.598,1,5,1,248.78975,0.215080319,1989,0
"1430","TRACSVW128F14ACB60","Quadro Nuevo","Der Wind Hat Mir Ein Lied ErzÃ_hlt (from ""La Habanera"")",-10.566,110.551,3,2,1,221.28281,0.215080319,0,0
"1873","TRADEMS128F92E83BB","Paulette Tajah","Jealousy",-9.917,150.024,4,1,1,201.92608,0.215080319,0,0
"1988","TRADOSF128F9338ADB","Pedro Aznar","Stand",-7.683,110.178,4,0,0,194.61179,0.215080319,1995,0
"2038","TRADSVJ12903C9CDFA","Sweet","Do It All Over Again",-5.425,150.116,4,7,1,265.97832,0.215080319,0,0
"2106","TRADYOQ128F145DF0F","Louis Prima And Keely Smith","Autumn Leaves (1999 Digital Remaster)",-14.736,84.496,5,0,1,171.4673,0.215080319,0,0
"2482","TRAEFWP128F4238373","Fun Lovin' Criminals","We Have All The Time In The World (Live)",-12.767,91.859,4,9,1,235.36281,0.215080319,0,0
"2497","TRAEGUL128E078B0C1","Randy Travis","Wind In The Wire (Album Version)",-14.172,95.655,4,10,0,211.40853,0.215080319,1993,0
"2531","TRAELNO128F42148EF","Sugar Minott","Walking Dub",-9.256,161.721,4,1,0,192.15628,0.215080319,0,0
"2535","TRAELXD128F14A8B21","Randy Travis","On The Other Hand (Remastered Album Version)",-12.324,95.781,4,5,1,187.53261,0.215080319,0,0
"2548","TRAEMZW128F148406D","Free","Broad Daylight - The BBC Sessions [Top Gear 17/3/69]",-12.473,114.168,1,4,1,197.56363,0.215080319,0,0
"2555","TRAENJZ12903CC901D","Demonbreed","Hell Will Reign",-4.786,94.069,4,8,1,337.24036,0.215080319,0,0
"2973","TRAFAID128F4243DAF","Heaven 17","Resurrection Man",-10.481,152.02,4,6,0,242.28526,0.215080319,1996,0
"2976","TRAFAKH128F9339643","Steve Azar","Indianola",-10.164,116.829,4,4,1,274.46812,0.215080319,0,0
"3130","TRAFPPX128F92DD3E1","Starless & Bible Black","Hermione",-9.215,118.66,1,2,1,189.43955,0.215080319,0,0
"3524","TRAGADP128EF341C7F","Lady Saw","Bare As You Dare",-11.485,97.004,4,11,1,230.53016,0.215080319,1994,0
"3677","TRAGNAX128F9313AE8","Doyle Bramhall","That's How Strong My Love Is",-6.367,168.36,3,10,1,254.35383,0.215080319,0,0
"4162","TRAHDJK128F934281D","Los Brujos","Si Yo Tuviera",-16.397,148.748,4,3,1,36.54485,0.215080319,0,0
"4327","TRAHRSA128F93235CB","Whitney Cummings","Romance",-4.429,106.41,1,6,0,48.63955,0.215080319,2009,0
"4353","TRAHTNH12903CAB43D","Sandy Posey","When Will I Be Loved",-12.892,120.92,1,4,1,125.36118,0.215080319,1990,0
"4382","TRAHVMI128F93235CD","Whitney Cummings","Porn",-4.314,145.562,7,10,0,78.91546,0.215080319,2009,0
"4438","TRAHZQU128F92DDCAB","The Fabulous Thunderbirds","Rainin' In My Heart",-14.977,110.98,3,4,0,221.23057,0.215080319,1989,0
"4945","TRAIQDV128F92F545A","The Fureys","The First Leaves Of Autumn",-20.975,94.804,4,0,1,198.5824,0.215080319,0,0
"4968","TRAIRVF128F932B0D6","Hermeto Pascoal","Little Cry For Him (Chorinho Pra Ele) (LP Version)",-9.349,179.161,1,0,1,131.36934,0.215080319,0,0
"5432","TRAJFCC12903CC55AD","Tito Puente","Mambo Tipico",-10.702,146.24,1,7,1,180.00934,0.215080319,1993,0
"5485","TRAJJZZ128F930B88C","Rocker-T","One Million Matches",-7.253,149.939,4,1,0,321.30567,0.215080319,0,0
"5636","TRAJZDD128F425AA57","The Booth Brothers","Through The Eyes Of Faith",-4.071,130.98,4,0,1,244.92363,0.215080319,0,0
"5957","TRAKCFG128F149D9B7","Tracy Byrd","Walkin' In",-9.068,168.849,4,11,1,182.33424,0.215080319,0,0
"5981","TRAKEKO128F9331A6C","Forensics","I Need To Talk To Hank Hank",-24.25,137.883,3,4,0,415.45098,0.215080319,0,0
"5982","TRAKEMT128F92C2CAC","Gerard Lenorman","Soldats Ne Tirez Pas",-5.53,112.192,4,11,0,191.73832,0.215080319,1989,0
"6025","TRAKILX128F42892BF","Finest Dearest","Naming Ceremony",-7.34,121.03,7,6,0,299.75465,0.215080319,2008,0
"6061","TRAKMMY12903CC9018","Demonbreed","Lifewalk",-5.028,164.137,4,8,1,308.81914,0.215080319,0,0
"6099","TRAKPSJ128F146BFC2","Bangalafumenga","Baile Da Pesada",-8.239,77.41,3,4,0,188.89098,0.215080319,0,0
"6699","TRALTKQ128F932DA67","Atari Teenage Riot","Revolution Action",-5.547,100.341,4,2,0,249.46893,0.215080319,1999,0
"6704","TRALTZZ12903CB7DD0","Kris Kristofferson","Killer Barracuda",-17.312,138.094,4,7,0,183.06567,0.215080319,1995,0
"6706","TRALULA128F932B9D0","Primordial","The Burning Season (Live)",-10.141,118.196,4,3,1,508.3424,0.215080319,1998,0
"7045","TRAMBAG128F427D469","Vox Dei","A Nadie Le Interesa Si QuedÃ¡s AtrÃ¡s (Total Que...)",-14.03,154.475,1,9,1,197.04118,0.215080319,1974,0
"7225","TRAMOWI12903CE9331","Sunnyland Slim","Hard Times (feat. Floyd Jones)",-14.101,106.545,1,9,1,148.47955,0.215080319,0,0
"7308","TRAMXDO128E0798C6A","Jaime Urrutia","Azzurro",-5.688,120.464,4,8,1,278.96118,0.215080319,2005,0
"7630","TRANAIE128F146E588","Milk Inc.","Losing Love (DJ Wout Remix)",-10.674,140.023,4,0,1,430.65424,0.215080319,1999,0
"8287","TRAOCBU128F92D39F5","Eddie Calvert","O Mein Papa",-11.977,107.302,4,5,1,163.52608,0.215080319,2001,0
"8297","TRAODAO12903CB24B8","Bottom Of The Hudson","One of Us",-7.474,106.14,1,3,1,193.35791,0.215080319,2005,0
"8311","TRAOEGJ128F933D9B5","Beres Hammond","Tender Lies",-15.998,170.114,4,10,1,193.07057,0.215080319,0,0
"8315","TRAOETQ128F92F9C27","Les Bonapartes","Welcome",-6.779,181.801,5,11,1,190.69342,0.215080319,0,0
"8345","TRAOINL128F9315A1A","Rocker-T","Jah The Only One",-6.089,147.882,4,10,0,265.37751,0.215080319,0,0
"8518","TRAOZSP128F4266331","Buckwheat Zydeco","Trouble (Studio)",-5.588,148.371,4,10,0,233.50812,0.215080319,0,0
"8843","TRAPFDK128F426F284","Jimmy Riley","Prophecy",-5.317,84.63,3,10,0,205.50485,0.215080319,0,0
"9014","TRAPTMB12903CDA80E","Adalberto Santiago","Tu Me Desesperas",-3.533,205.885,4,5,1,299.93751,0.215080319,1977,0
"9471","TRAQGLM128EF356DEA","Vivian","Bad Creation",-6.53,90.993,4,6,1,227.76118,0.215080319,2007,0
"9584","TRAQQEE128EF342942","Irwin Goodman","Onni",-5.752,151.004,1,4,1,231.47057,0.215080319,1978,0
"9588","TRAQQTW128F1466D86","Eliane Elias","All The Things You Are",-28.25,176.138,3,5,0,201.22077,0.215080319,1995,0
"9675","TRAQYZI128F4273CF3","Electric Light Orchestra","Indian Queen",-21.488,92.502,1,1,1,57.44281,0.215080319,0,0
"9688","TRAQZQC128F14ACB44","Quadro Nuevo","Allez_ Glissez!",-10.232,188.626,1,7,1,215.30077,0.215080319,2002,0
"10090","TRARJGM12903CF5DAC","Jeff Massanari Trio","Closin' Moes",-9.924,183.801,4,5,1,253.85751,0.215080319,0,0
"10093","TRARJMX128F149BE14","Bill Engvall","T-Ball and Indian Guides (LP Version)",-11.689,112.964,3,5,1,482.21995,0.215080319,1998,0
"10210","TRARUFE128F92F5D21","R. Carlos Nakai","Blood Round Dance Song (World)",-25.651,104.989,1,1,0,146.33751,0.215080319,1982,0
"10217","TRARVDX128F424A397","Aceyalone","Suicide",-4.149,129.956,5,1,0,170.1873,0.215080319,2007,0
"10629","TRASHAE128F933915A","Sportsguitar","Fish",-7.054,142.192,4,4,1,231.00036,0.215080319,1998,0
"10643","TRASIWA12903CFFC4D","Lady Saw","Get A Straw",-10.006,86.535,4,7,1,207.12444,0.215080319,0,0
"10682","TRASNDM128F92E17E7","Ginny Owens","Long Way Home",-12.102,120.168,4,0,1,256.39138,0.215080319,2006,0
"10687","TRASNMK12903CB95E7","T-Bone","Nuttin' 2 Somethin'",-6.82,98.01,4,2,1,223.89506,0.215080319,0,0
"11151","TRATAMJ12903CA7BA9","Beenie Man","Stack and Pile",-3.669,69.594,3,1,1,201.97832,0.215080319,0,0
"11203","TRATFFU12903CFA9D6","Brenda Lee","Ballin' the Jack",-9.67,117.696,1,3,1,113.97179,0.215080319,0,0
"11208","TRATGAS128F425B7F0","MC Sadri","Strassenkrieg",-6.633,180.126,4,9,0,178.96444,0.215080319,0,0
"11383","TRATVFX128F92F8B79","Loop Guru","Climax",-5.666,95.321,1,5,0,521.9522,0.215080319,0,0
"11421","TRATYYP128F9335EE9","Beenie Man","Politrix",-6.109,98.028,4,8,1,213.10649,0.215080319,2006,0
"11779","TRAUFHQ128F9304F9B","The Frequency","Own Me",-11.221,153.667,4,7,1,284.682,0.215080319,2004,0
"11952","TRAUVAR12903CBD9A4","Pyranja","Anfang Vom Ende",-9.255,96.264,3,11,0,60.55138,0.215080319,2003,0
"12310","TRAVBGI128F425F366","Heaven 17","(We Don't Need This) Fascist Groove Thang (Rapino Club Mix)",-12.183,135.57,4,11,0,354.19383,0.215080319,2009,0
"12339","TRAVEKB128F9321D0B","Chico Hamilton","Denise",-17.276,115.405,1,5,1,473.49506,0.215080319,0,0
"12388","TRAVKGE128F92E5944","Kris Kristofferson","Snakebit",-8.403,136.908,4,4,1,212.37506,0.215080319,0,0
"12433","TRAVOBO128F422B7BC","Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer","Se un mio desir...Cedi al duo!",-25.349,79.261,5,5,0,225.14893,0.215080319,0,0
"12468","TRAVQUU128F92FA4E0","Marc Broussard","Going Home (Album Version)",-10.462,101.694,4,9,1,222.22322,0.215080319,0,0
"12492","TRAVTIM12903C95CE6","Gregory Isaacs","Saddam",-10.692,159.89,1,0,1,232.59383,0.215080319,0,0
"12954","TRAWIFJ128F4259E47","Berlin","Now It's My Turn (Aqualite Mix)",-9.424,131.989,4,11,1,231.18322,0.215080319,2004,0
"13051","TRAWPNL128F425C2DF","Sandi Thom","Bleeding Love",-9.621,96.171,4,7,1,261.72036,0.215080319,0,0
"13153","TRAWYVJ128F92F27B8","UK Subs","Sk8 Tough",-6.856,137.277,1,4,1,136.77669,0.215080319,1986,0
"13511","TRAXDBM128E0785BD8","Missy Higgins","The Special Two (Australian Version)",-8.525,139.018,5,2,1,267.65016,0.215080319,0,0
"13674","TRAXRLN128F425C047","Jacques Dutronc","Les Playboys (Version Espagnole)",-9.774,112.78,4,4,1,189.36118,0.215080319,2004,0
"13675","TRAXRPG12903CEDD73","Messy Marv featuring Clover Geez","Still Ballin",-5.608,173.919,4,2,1,285.85751,0.215080319,0,0
"13730","TRAXWTB128F930C2E6","The Impressions","At The County Fair - Original",-12.576,133.211,4,6,1,124.96934,0.215080319,0,0
"14121","TRAYHEC12903CEC366","Dixieland Jug Blowers","Banjoreno",-14.175,126.881,4,5,1,193.56689,0.215080319,0,0
"14143","TRAYJDG128F92F2DA8","Sick On The Bus","Who R Ya",-3.977,181.573,4,7,1,178.65098,0.215080319,2002,0
"14170","TRAYLOZ12903CF2EBA","Sharon Shannon_ Carol Keogh","Summer Sands (feat. Carol Keogh)",-9.565,85.999,4,8,1,199.88853,0.215080319,0,0
"14182","TRAYMLB12903CC2A12","Indica","Rock N' Roll",-7.546,145.05,4,0,1,461.11302,0.215080319,0,0
"14265","TRAYUID128EF340775","Clarence ""Gatemouth"" Brown","Someday My Luck Will Change",-9.888,89.015,3,5,0,333.37424,0.215080319,1995,0
"14272","TRAYUSC12903C93E24","Wendo Kolosoy","Marie Marie",-6.819,81.249,3,0,1,397.76608,0.215080319,1993,0
"14740","TRAZJPD128F93365B5","Beenie Man","Cross The Bridge",-11.677,118.101,3,2,1,219.402,0.215080319,0,0
"14848","TRAZSJY128F92CCEA0","Eric Burdon","Leo's place",-12.733,138.593,4,7,1,246.5171,0.215080319,1999,0
"14852","TRAZSRJ128F4216E54","Lyrics Born","Stop Complaining/Remix/Jam",-5.407,110.925,4,7,1,445.49179,0.215080319,2006,0
"14925","TRAZYZQ128F92E7FDA","Marcio Faraco","Sarapatel Humano",-13.485,134.777,4,0,1,293.43302,0.215080319,2002,0
"22865","TRBCAJY128F932C54E","Dave Valentin","Sunshower",-12.183,82.763,3,10,1,277.21098,0.215080319,1999,0
"22926","TRBCGET128F9315E90","Gyptian","What Are You Fighting For",-10.837,147.436,4,2,1,219.76771,0.215080319,0,0
"22963","TRBCIXV128F4261F09","Neil Diamond","Reminisce For A While (Sung With Raul Malo)",-9.413,91.302,4,5,1,267.57179,0.215080319,1996,0
"22994","TRBCMHI128F148B17F","David Banner / Sky / Marcus","The Christmas Song",-5.29,87.033,4,7,1,253.67465,0.215080319,0,0
"23039","TRBCRJJ128F145D998","Tomorrow","Shy Boy (1999 Digital Remaster)",-10.164,127.188,1,7,1,146.57261,0.215080319,0,0
"23053","TRBCSHV12903CC5297","Major Lazer","Keep It Going Louder (Tom Stephan Harder Mix)",-5.929,127.873,4,1,1,352.02567,0.215080319,0,0
"3712","TRAGQCY128F147B630","45 Grave","Surf Bat (Album Version)",-10.285,173.581,4,9,1,118.38649,0.214864227,1983,0
"246","TRAATJK128F9339179","Xcultures","Smile",-16.006,107.177,7,9,0,38.3473,0.214253449,2000,0
"12305","TRAVAXS128F932CB2A","Electrostatic","Today",-6.604,130.023,4,6,1,285.88363,0.21282923,0,0
"12376","TRAVITI128F147DA2B","Apache Indian","Independent Girl (feat. Malki Singh)",-8.149,159.986,4,5,1,298.762,0.212166837,0,0
"756","TRABKZZ128F426A87F","Headhunter","Trapped In Reality",-3.319,153.551,4,8,0,312.76363,0.212045405,0,0
"907","TRABYOS12903CC4A81","Rickie Lee Jones","Skeletons (Live Acoustic Version)",-21.978,70.331,1,7,1,221.12608,0.212045405,0,0
"1224","TRACBBI12903CB8387","Gus Viseur","Fausse monnaie",-13.512,90.177,4,2,0,180.00934,0.212045405,2000,0
"1319","TRACJHJ128F1489FAB","Cinder","The Ride (Album)",-5.025,157.909,4,6,1,218.61832,0.212045405,2006,0
"1413","TRACQUB128F427BA42","Facto Delafe y las flores azules","Enero en la playa (Edit)",-9.65,95.036,4,2,1,158.45832,0.212045405,2005,0
"1878","TRADFBR128F9308456","Curt Bois","Reg mich nicht auf_ Johanna",-18.354,123.765,3,7,1,203.02322,0.212045405,0,0
"1913","TRADHUZ128F148885D","Alain Souchon","J'veux Du Cuir (Live)",-13.578,89.168,4,11,0,217.02485,0.212045405,0,0
"1979","TRADNRG128F426F18C","Charlie Rich","Nice 'N' Easy",-11.537,119.963,1,0,1,184.65914,0.212045405,1997,0
"2026","TRADRWF128F425F7BE","Lionel Rogg","Toccata Et Fugue En RÃ© Mineur BWV 565",-15.872,92.924,4,2,0,499.51302,0.212045405,0,0
"2054","TRADUCE128F9322F5A","An Cafe","KORITSU HOSPITAL",-3.545,170.003,4,7,1,267.31057,0.212045405,0,0
"2092","TRADXEB12903CEAC5B","Piero Umiliani","Apertura in jazz",-14.206,42.106,4,5,1,234.57914,0.212045405,1998,0
"2512","TRAEIKX128F92CCFB6","AndrÃ© Minvielle","Les Chaudrons",-7.632,125.47,4,7,1,295.96689,0.212045405,2007,0
"2593","TRAEQLX128F1468799","Dream Warriors","Sound Clash",-6.453,144.067,4,3,0,262.19057,0.212045405,1996,0
"2610","TRAEROM12903CB2814","Memphis La Blusera","La RevoluciÃ_n",-7.164,159.668,4,1,0,261.642,0.212045405,1995,0
"3129","TRAFPLF12903CD8AE1","Gabriel Yared","La clÃ© parfumÃ©e",-23.155,79.685,4,6,0,53.31546,0.212045405,2006,0
"3555","TRAGDAF128F92F928C","Stress Assassin","EU A4",-11.957,163.725,7,0,1,229.53751,0.212045405,2003,0
"3659","TRAGLHT12903CCDB86","Julie Zenatti","Ma Douleur...",-10.166,87.013,7,1,0,287.92118,0.212045405,0,0
"3715","TRAGQKG128F9332F7A","Brian Tyler","I Dream Of Chi Chi",-19.963,104.988,3,0,1,52.87138,0.212045405,2009,0
"4271","TRAHNKH128F93426EC","Ocho y Media","A la Hora",-3.638,62.78,5,9,1,278.17751,0.212045405,0,0
"4371","TRAHUSK128F14AD120","Ron Goodwin","Personal Tragedy",-19.995,61.409,1,7,1,47.51628,0.212045405,1999,0
"4815","TRAIEXH128F9353678","Eddie Cantor","That's The Kind Of Baby For Me",-24.705,122.887,3,5,1,145.31873,0.212045405,2000,0
"4868","TRAIIVU128F14AD113","Ron Goodwin","The Lull Before The Storm",-16.333,71.228,1,10,1,99.97016,0.212045405,1999,0
"4879","TRAIJRB12903CE65F8","Billy Price_ Fred Chapellier","The wrong woman",-7.597,118.136,1,9,1,280.55465,0.212045405,0,0
"4925","TRAIOKS12903CFEE8D","Helen Love","First Boyfriend",-6.674,195.026,5,8,1,156.21179,0.212045405,2007,0
"4976","TRAISVG128F42706A4","Ray Pillow","We're Together Again",-13.404,98.015,4,9,1,129.12281,0.212045405,1998,0
"5030","TRAIXEO128F424AD97","Mario Piu'","Communication (More Mix)",-9.3,133.015,4,7,0,355.39546,0.212045405,0,0
"5373","TRAJAHW128F429691D","Les Ogres De Barback","Flamme & co",-10.899,131.509,4,2,0,404.45342,0.212045405,2004,0
"5389","TRAJBOD128F9303DCD","Faith Yang","Song 2",-6.223,136.984,4,10,0,134.97424,0.212045405,2009,0
"6138","TRAKTXU12903CDB3C4","Rick Snel","Metanoia",-8.744,133,4,1,1,465.99791,0.212045405,0,0
"6735","TRALXYQ128F1470E15","Memphis La Blusera","Amigo mÃ_o",-6.246,132.023,4,7,1,221.64853,0.212045405,2001,0
"6753","TRALZKE128F42A45D1","Gabriel Yared","Ship in a Painting",-15.417,137.149,3,4,1,100.0224,0.212045405,2007,0
"6755","TRALZPP128F423C41C","REX ALLEN JR.","Don't Say Goodbye (Album Version)",-11.647,80.242,4,7,1,165.04118,0.212045405,0,0
"7054","TRAMBPW128F9337F71","Sui Generis","Zapando Con La Gente",-12.685,129.761,1,7,1,269.84444,0.212045405,1975,0
"7670","TRANEQC12903D01CE6","Dolores Keane","Dangerous Dance",-16.454,180.532,3,7,1,249.93914,0.212045405,0,0
"7840","TRANRZC128F92F3A15","Kol Simcha","Nigun",-20.327,109.265,1,7,0,164.64934,0.212045405,0,0
"8457","TRAOTSC128F9338E14","Goldfish","Watch Out for The Birdsongs",-5.529,139.987,4,9,0,159.45098,0.212045405,2007,0
"8873","TRAPHIB12903CEB284","Cristina Pato - Mutenrohi","Bag Ã¡ l'ame",-5.99,128.785,4,11,0,331.88526,0.212045405,0,0
"8876","TRAPHQB128F424AB35","Francis Dhomont","Chiaroscuro",-18.464,154.045,3,1,1,540.49914,0.212045405,0,0
"9047","TRAPVXQ128F425A974","Legion Of Green Men","Dubbaq",-6.924,149.988,4,1,1,396.77342,0.212045405,0,0
"9631","TRAQUJD128F933BBF9","Les Ogres De Barback","Dubrovnic",-4.727,86.092,3,0,0,212.13995,0.212045405,0,0
"9691","TRAQZTC128F933E227","Sister Rosetta Tharpe","Oh The Joy That Came To Me",-21.669,100.399,4,1,1,84.11383,0.212045405,0,0
"10199","TRARTGG128F424ABCD","Danny Wilson","Get Happy",-8.515,92.591,4,5,1,126.53669,0.212045405,0,0
"10239","TRARWXH128F425D881","LeÃ_n Gieco","Buenos Aires (De Tus Amores)",-7.657,163.773,4,7,1,302.2624,0.212045405,2002,0
"11228","TRATHRY128F92C319D","Love Jones","I Like Young Girls",-7.327,87.799,4,0,1,182.72608,0.212045405,1993,0
"11814","TRAUISB128F423D3F0","Deville_ Willy","Loup Garou",-13.75,103.258,4,9,1,291.91791,0.212045405,1996,0
"11853","TRAUMEN128F9355DCC","Wamdue Project","Washes Over Me",-10.412,123.984,4,11,0,422.24281,0.212045405,0,0
"12500","TRAVTWD128F93528B4","Deekline & Wizard","Show Me - Splitloop Remix",-4.045,133.983,4,11,0,338.442,0.212045405,0,0
"12908","TRAWEUP128F92E72BD","Kokane","Straight Coats",-8.796,94.854,4,0,0,208.03873,0.212045405,0,0
"12963","TRAWIPL128F92DE851","Cross Country","A Fall Song",-11.724,129.169,4,9,1,168.77669,0.212045405,2009,0
"13003","TRAWLXR128F931B059","Pagan Wanderer Lu","Ten Cities Is Not A European Tour",-6.066,87.999,4,4,0,297.66485,0.212045405,0,0
"13016","TRAWMXZ128E0786ABD","Joe Rogan","Voodoo Punnany (Album Version)",-9.022,106.229,4,4,0,268.25098,0.212045405,2000,0
"13158","TRAWZLK128F930EC02","Marisela","Decidete",-9.994,98.07,4,10,1,232.14975,0.212045405,0,0
"13512","TRAXDCY128F932ECDA","Asha Puthli","Asha",-7.385,121.95,4,6,1,351.65995,0.212045405,0,0
"13615","TRAXLRT128F4238A87","Freddie McGregor","YOUR LOVE",-8.042,158.113,4,9,1,229.95546,0.212045405,0,0
"13664","TRAXQPD128F424BCB9","Roy Carrier","My Baby Don't Wear No Shoes",-8.896,104.624,4,9,0,220.1073,0.212045405,0,0
"13686","TRAXSWS128F4254E1A","ARRESTED DEVELOPMENT","Natural (2002 Digital Remaster)",-7.248,116.032,4,1,1,270.36689,0.212045405,2002,0
"13757","TRAXZET12903CC1964","Ini Kamoze","Gangsta Roll",-7.262,119.27,5,2,1,229.66812,0.212045405,2009,0
"14215","TRAYQCQ12903C99425","6CycleMind","Across The Universe",-7.604,74.068,4,1,1,267.38893,0.212045405,0,0
"14651","TRAZBJZ128F932B37B","Bill Cosby","Hold On I'm A Comin' (Album Version)",-11.186,117.047,4,0,1,156.39465,0.212045405,1968,0
"14703","TRAZFMG128F4255C6A","Asleep At The Wheel","The Son Shines Down On Me",-17.127,104.098,3,11,1,243.98322,0.212045405,0,0
"14738","TRAZJNS128F92C3ABA","Johnny Copeland","Jambalaya (On The Bayou)",-11.336,87.231,3,10,0,221.962,0.212045405,2000,0
"14889","TRAZVVL128F930FD4D","Ill Harmonics","Contagious",-8.602,95.954,4,1,1,267.88526,0.212045405,0,0
"14894","TRAZVZX128F930C9A2","Jeff Wahl","India",-25.416,150.081,3,2,1,124.682,0.212045405,2003,0
"22930","TRBCGKB12903CFF680","Dario Marianelli","Why Did You All Lie to Me?",-25.369,162.487,4,7,0,262.94812,0.212045405,2009,0
"23005","TRBCNSM128F933D958","Cocoa Tea","Can't Stop Cocoa Tea",-17.422,146.474,4,1,1,162.35057,0.212045405,1991,0
"11296","TRATNDJ128F9359840","Jay Randall","Mathilda",-19.547,65.64,4,9,0,222.24934,0.210588544,0,0
"1227","TRACBJT128F93135DF","Zimbabwe Legit","Siyabonga (Unreleased Bonus Track)",-10.203,100.145,4,1,1,235.91138,0.210316817,0,0
"4920","TRAINMM128F92ECF70","Tom Collier","Eddie's Pad",-17.325,111.743,4,0,0,411.42812,0.210011779,0,0
"11749","TRAUCPN128F4290BDC","Lidell Townsell","Duh Duh Da",-9.926,125.013,4,9,0,201.82159,0.208472237,0,0
"13534","TRAXEUB12903CBAA99","Bob Cheevers","Memphis Til' Monday",-6.691,112.958,4,9,1,240.22159,0.207761677,0,0
"11156","TRATAWT128F426B753","Robin Fox","Wonderland",-7.785,140.021,3,7,1,515.65669,0.20655079,2001,0
"4432","TRAHZLK12903CA2DCA","Onesidezero","Awake (Album Version)",-6.036,86.844,4,11,0,228.80608,0.206396916,2001,0
"8439","TRAOREV128F42640FF","Rocky Hill","Fool For You",-6.479,115.018,3,7,1,257.82812,0.205921426,0,0
"23068","TRBCTCQ128F427DE9A","Camerata Brasil","Italian Concerto in F_ BWV 971 - Allegro",-15.189,179.803,4,5,1,282.3571,0.205174901,0,0
"1360","TRACMKA12903CB078D","AngÃ©lla Christie","Walk With Me",-8.665,111.465,4,5,0,348.36853,0.204882718,0,0
"22973","TRBCJTN128F42A23C2","Deepface","I Want To Live (Smash Club Mix)",-4.577,124.05,4,11,0,362.68363,0.203915013,0,0
"13744","TRAXXYI12903CC4FDC","Owsley","The Homecoming Song (Album Version)",-4.672,83.689,1,4,0,179.64363,0.20371197,1999,0
"3208","TRAFWVO128F9300880","The Embarrassment","Song For Val",-6.893,186.501,1,4,1,78.75873,0.203008916,0,0
"6071","TRAKNLE128F42A7F9E","The Grease Band","Willie And The Pig",-17.604,174.96,4,9,1,254.85016,0.202831891,1971,0
"6559","TRALHCG128F4264232","Jack Miles","Nuits Orientales",-6.309,120.005,4,7,1,174.34077,0.202283082,0,0
"4182","TRAHEUP12903CA1AFC","The Jane Shermans","Ammunition",-6.299,140.143,4,2,1,235.49342,0.202216974,2008,0
"3791","TRAGXAI128F4279B2B","Juan Carlos Baglietto","Tiempos Dificiles",-14.511,97.342,3,10,1,232.61995,0.201387442,1982,0
"14111","TRAYGNF128F934C350","Djalma Correa","Percutindo",-18.696,133.227,4,0,1,285.88363,0.200736361,0,0
"1921","TRADIZG128F9338C5C","Colombiafrica - The Mystic Orchestra","Sambangole / Tres Golpes Na' Mas",-7.998,186.121,5,1,1,318.79791,0.199682753,2007,0
"71","TRAAFRU128F9339158","Xcultures","Sudanese Dance",-6.305,125.013,4,1,1,273.52771,0.199238262,2000,0
"78","TRAAGHM128EF35CF8E","Nadine Renee","Next Time",-6.693,167.92,4,2,1,249.41669,0.198785349,0,0
"4227","TRAHISQ128F4243C7B","NAZCA PERU","Aurora",-6.22,147.734,1,4,0,159.45098,0.198596815,0,0
"893","TRABXGB128F9305C59","S. Solis y Orquesta","La Vida En Rosa",-11.415,63.007,1,0,1,182.20363,0.198586716,0,0
"10012","TRARBKI128F423DFA4","Johnny Daye","What'll I Do For Satisfaction (LP Version)",-11.323,118.563,4,11,0,176.90077,0.197978947,0,0
"11397","TRATWTC128F4291AB3","Adolph Hofner","We Played A Game",-18.299,105.169,1,4,0,152.0322,0.194758305,0,0
"282","TRAAWAD128F92FA59F","The Secret Life of Teenage Girls","Carpe PM",-8.798,88.935,4,0,1,153.20771,0.194735229,0,0
"12373","TRAVHTY128F4271F2D","Walter Wanderley Trio","O Menino Desce O Morro",-16.862,205.323,4,7,0,196.64934,0.194632647,0,0
